Title;Description;Price;Producer;Rating;Review_count;Specifications
Kawa ziarnista COFFEE PLANT Flow Juicy Fruit 100g;Mieszanka wysokiej jakości arabiki z Tanzanii i Kenii przeznaczona do ekspresów przelewowych. COFFEE PLANT FLOW Juicy Fruit posiada kwaskowy smak z nutą owoców i kwiatów.;27.00;COFFEE PLANT;4.00;1;Rodzaj: Kawa ziarnista | Opakowanie: 100g | Skład: 100% Arabika | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Kenia Tanzania | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Owoce cytrusowe Miód Jaśmin Morela Śliwka | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista COFFEE PLANT Flow Brownie 100g;Mieszanka wysokiej jakości arabiki z Brazylii i Kenii przeznaczona do ekspresów przelewowych. COFFEE PLANT FLOW Brownie posiada wyraźnie słodki smak z nutą czekolady, kakao i orzechów.;23.00;COFFEE PLANT;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 100g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Kakao Ciemna czekolada Orzechy | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Java Rwanda Gicumbi Fall Espresso 250g;Doskonała propozycja do ekspresów i kawiarek. Java Rwanda Gicumbi Fall Espresso to średnio palona arabika Specialty z Rwandy, która ma intensywny aromat herbaty assam, posmak czereśni, suszonych owoców i miodu.;68.00;JAVA COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Rwanda | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Miód spadziowy Czereśnie Suszone owoce Herbata Assam | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Story Coffee Ethiopia Guji Natural Espresso 1kg;Story Coffee Ethiopia Guji Natural Espresso to średnio palona arabika z Etiopii do ekspresów i kawiarek. Jest to intensywna i bogata w smak kawa, w której odnajdziemy nuty truskawek, borówek, mlecznej czekolady i suszonych owoców.;165.00;STORY COFFEE ROASTERS;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Czarna herbata Borówka Truskawki Suszone owoce Mleczna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Story Coffee Ethiopia Guji Natural Espresso 250g;Średnio palona arabika z Etiopii przeznaczona do ekspresów i kawiarek. STORY Ethiopia Guji Natural Espresso to intensywna i bogata w smaku kawa, w której poczujemy nuty truskawek, borówek, mlecznej czekolady czy suszonych owoców.;54.00;STORY COFFEE ROASTERS;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Czarna herbata Borówka Truskawki Suszone owoce Mleczna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista ZAO Coffee Kostaryka Palmichal Filtr 250g;Słodka i soczysta arabika Specialty z Kostaryki, przeznaczona do przelewowych metod parzenia. W kawie ZAO Coffee Kostaryka Palmichal odnajdziesz nuty owoców leśnych, winogrona i banana.;64.00;ZAO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Kostaryka | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Winogrona Owoce leśne Banan | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista HAYB Rwanda Mahembe Anaerobic Natural 250g;Soczysta i owocowa kawa Single Origin z Rwandy jakości Specialty, która została wypalona do alternatywnych metod parzenia. HAYB Rwanda Mahembe Anaerobic Natural ma nuty jeżyny, toffi i whisky.;80.00;HAYB SPECIALITY COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Rwanda | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Jeżyny Toffi Whisky | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista HAYB Indonesia Team Pegasing Washed 250g;Jasno palona arabika Specialty Single Origin z Indonezji, która została poddana obróbce mytej. HAYB Indonesia Team Pegasing Washed doskonale sprawdzi się w alternatywnych metodach parzenia i znajdziemy tu nuty grejpfruta oraz brzoskwini.;60.00;HAYB SPECIALITY COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Indonezja | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Grejpfrut Brzoskwinie Brązowy cukier | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Kefejeto Jesienny Honduras Las Delicias Espresso 1kg;Średnio palona arabika specialty z Hondurasu przeznaczona do ekspresów i kawiarek. Kefejeto Jesienny Honduras Las Delicias ma posmak suszonych owoców, migdałów oraz kakao.;120.00;KAFEJETO PALARNIA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Honduras | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Kakao Migdały Suszone owoce | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kafejeto Jesienny Honduras Las Delicias Espresso 250g;Średnio palona arabika specialty z Hondurasu, przeznaczona do ekspresów i kawiarek. Jesienna kawa Kafejeto Jesienny Honduras Las Delicias ma posmak z nutami migdałów, kakao oraz suszonych owoców.;40.00;KAFEJETO PALARNIA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Indonezja Kostaryka Gwatemala Peru | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Żurawina Cedr Marcepan | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kafejeto Etiopia Aricha 250g;Jasno palona arabika specialty przeznaczona do przelewowych metod parzenia. Kafejeto Etiopia Aricha ma orzeźwiający posmak porzeczki i bergamotki, którą przełamuje słodycz karmelu.;65.00;KAFEJETO PALARNIA;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Etiopia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Bergamotka Porzeczka | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Momento Etiopia Nº11 Buncho Filter 250g;Przyjemna kawa o złożonej kwasowości do przelewowych metod parzenia. Momento Etiopia Nº11 ma wyrazisty posmak bergamotki i kwiatowy aromat.;62.00;MOMENTO COFFEE;4.00;1;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Etiopia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Bergamotka Fiołek | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Java Panama Dynamic Chilled 200g - Edycja limitowana;Jasno palona arabika jakości Specialty z Panamy przeznaczona do alternatyw. Panama Dynamic Chilled ma słodki smak z wyczuwalną nuta melona, kakao, granatu i gruszki.;99.00;JAVA COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 200g | Skład: 100% Arabika | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Panama | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Melon Kakao Granat Gruszka | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Java Kostaryka Cerro Los Vindas 250g;Jasno palona arabika jakości Specialty z Kostaryki przeznaczona do alternatyw. Kostaryka Cerro Los Vindas ma słodki smak z wyczuwalną nuta śliwki, truskawki, pomarańczy i kakao.;69.00;JAVA COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Kostaryka | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Śliwka Truskawki Pomarańcze Kakao | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista ZAO Coffee Indonezja Pancoer Estate 250g;Uniwersalna kawa do ekspresów ciśnieniowych i metod przelewowych. ZAO Coffee Indonezja Pancoer Estate to ziarna z Indonezji, w której wyczujemy nuty czekolady gorzkiej, przypraw i cukru trzcinowego.;55.00;ZAO COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Indonezja | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Gorzka czekolada Cukier trzcinowy Przyprawy | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny Aeropress Dripper Chemex French Press | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki Do alternatyw | Kawa Specialty: Tak
Kawa ziarnista Beans Republic Revigo 1kg;Beans Republic Revigo to kawa przeznaczona do ekspresów ciśnieniowych. Charakteryzuje się intensywnymi nutami ciemnej czekolady i gałki muszkatołowej.;69.99;BEANS REPUBLIC;0.00;Brak opinii;Skład: Arabika, Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średnio-ciemny | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Ameryka Południowa Ameryka Środkowa Afryka | Zawartość kofeiny: Średnia | Crema: Trwała | Palarnia: Rumunia | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Mocna | Wyczuwalne smaki: Gałka muszkatołowa Gorzka czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Beans Republic Esplendida 1kg;Beans Republic Esplendida to średnio palona mieszanka arabik z Ameryki Środkowej i Południowej przeznaczona do ciśnieniowych metod parzenia. Urzeka nutami mlecznej czekolady i karmelu.;69.99;BEANS REPUBLIC;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Ameryka Środkowa Ameryka Południowa | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Rumunia | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Mleczna czekolada Karmel | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Beans Republic Columbiana 1kg;Średnio palona arabika Single Origin z Kolumbii przeznaczona do ekspresów i kawiarek. Beans Republic Columbiana ma orzeźwiający posmak z owocowymi i cytrusowymi nutami.;69.99;BEANS REPUBLIC;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Kawa Specialty: Nie | Pochodzenie ziaren: Kolumbia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Rumunia | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Owoce Owoce cytrusowe | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Beans Republic Brasileiro 1kg;Średnio palona arabika Single Origin przeznaczona do ekspresów i kawiarek. Beans Republic Brasileiro oferuje słodki smak z czekoladowo-orzechowymi nutami i posmakiem kakao.;69.99;BEANS REPUBLIC;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Kakao Czekolada Orzechy | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista ROST Kolumbia La Argentina Filtr 250g;Jasno palona arabika specialty przeznaczona do alternatywnych metod parzenia. ROST Kolumbia La Argentina to soczysta i owocowa kawa z nutami grejpfruta, trawy cytrynowej oraz cukru trzcinowego.;68.00;ROST;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Grejpfrut Trawa cytrynowa Cukier trzcinowy | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Qualia Projekt Q / Quiet Mind Espresso 250g;Qualia Projekt Q/Quiet Mind to mieszanka średnio palonej kawy specialty z Etiopii oraz bezkofeinowej z Meksyku, idealna do ekspresów i kawiarek. Kupując kawę, pomagasz – 10 złotych z każdej paczki trafia na rzecz zdrowia psychicznego dzieci i młodzieży.;49.99;QUALIA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Etiopia Meksyk | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Rodzynki Jabłko Nektarynka Karmel | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Qualia Projekt Q / Quiet Mind Filter 250g;Qualia Projekt Q/Quiet Mind to blend jasno palonej kawy specialty z Etiopii oraz bezkofeinowej kawy z Meksyku do metod przelewowych. Kupując kawę, pomagasz – 10 zł z każdej paczki trafia na rzecz zdrowia psychicznego dzieci i młodzieży.;49.99;QUALIA;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Meksyk Etiopia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Rodzynki Czekolada Maliny Brzoskwinie Limonka | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
